post_id,creator_id,title,post_type,access_level,minimum_tier_id,published_at,is_pinned
po_07222,cr_0116,Thoughts on #7222,article,patron_only,ti_00268,2025-06-02 00:00:00,False
po_07223,cr_0116,Project Files #7223,file,patron_only,ti_00269,2025-06-21 00:00:00,False
po_07224,cr_0116,Resource Pack #7224,file,patron_only,ti_00269,2025-07-12 00:00:00,False
po_07225,cr_0116,Weekly Newsletter #7225,article,patron_only,ti_00268,2025-07-24 00:00:00,False
po_07226,cr_0116,Behind the Scenes #7226,video,patron_only,ti_00268,2025-07-12 00:00:00,False
po_07227,cr_0116,Weekly Newsletter #7227,article,patron_only,ti_00269,2025-08-15 00:00:00,False
po_07228,cr_0116,Update Post #7228,article,patron_only,ti_00269,2025-08-12 00:00:00,False
po_07229,cr_0116,Behind the Scenes #7229,video,public,,2025-08-28 00:00:00,False
po_07230,cr_0116,Weekly Update #7230,video,patron_only,ti_00269,2025-08-20 00:00:00,False
po_07231,cr_0116,Weekly Newsletter #7231,article,public,,2025-08-11 00:00:00,False
po_07232,cr_0116,Thoughts on #7232,article,patron_only,ti_00269,2025-08-02 00:00:00,False
po_07233,cr_0116,New Tutorial #7233,video,patron_only,ti_00268,2025-08-09 00:00:00,False
po_07234,cr_0116,Bonus Content #7234,file,patron_only,ti_00268,2025-09-10 00:00:00,False
po_07235,cr_0116,Project Files #7235,file,patron_only,ti_00268,2025-09-18 00:00:00,False
po_07236,cr_0116,Special Episode #7236,video,patron_only,ti_00269,2025-09-11 00:00:00,False
po_07237,cr_0116,Special Episode #7237,video,patron_only,ti_00269,2025-09-25 00:00:00,False
po_07238,cr_0116,Template Download #7238,file,patron_only,ti_00269,2025-09-07 00:00:00,False
po_07239,cr_0116,Weekly Newsletter #7239,article,public,,2025-09-12 00:00:00,False
po_07240,cr_0116,Special Episode #7240,video,public,,2025-11-27 00:00:00,False
po_07241,cr_0116,Behind the Scenes #7241,video,patron_only,ti_00269,2025-11-10 00:00:00,False
po_07242,cr_0116,Weekly Update #7242,video,patron_only,ti_00268,2025-11-01 00:00:00,False
po_07243,cr_0116,Weekly Update #7243,video,patron_only,ti_00268,2025-11-13 00:00:00,True
po_07244,cr_0116,Project Files #7244,file,patron_only,ti_00269,2025-11-23 00:00:00,False
po_07245,cr_0116,Project Files #7245,file,patron_only,ti_00268,2025-12-19 00:00:00,True
po_07246,cr_0116,Special Episode #7246,video,patron_only,ti_00268,2025-12-23 00:00:00,False
po_07247,cr_0116,Weekly Update #7247,video,patron_only,ti_00268,2025-12-18 00:00:00,False
po_07248,cr_0116,Special Episode #7248,video,patron_only,ti_00268,2025-12-15 00:00:00,False
po_07249,cr_0116,Project Files #7249,file,patron_only,ti_00268,2025-12-13 00:00:00,False
po_07250,cr_0116,New Article #7250,article,patron_only,ti_00268,2025-12-19 00:00:00,False
po_07251,cr_0116,New Article #7251,article,patron_only,ti_00268,2025-12-26 00:00:00,False
po_07252,cr_0117,Bonus Content #7252,file,patron_only,ti_00271,2024-01-23 00:00:00,False
po_07253,cr_0117,Update Post #7253,article,public,,2024-04-25 00:00:00,False
po_07254,cr_0117,WIP Preview #7254,image,patron_only,ti_00271,2024-04-07 00:00:00,False
po_07255,cr_0117,Resource Pack #7255,file,patron_only,ti_00270,2024-04-17 00:00:00,False
po_07256,cr_0117,Exclusive Sketch #7256,image,patron_only,ti_00270,2024-05-04 00:00:00,False
po_07257,cr_0117,Bonus Content #7257,file,patron_only,ti_00270,2024-05-10 00:00:00,False
po_07258,cr_0117,Update Post #7258,article,patron_only,ti_00270,2024-05-06 00:00:00,False
po_07259,cr_0117,Thoughts on #7259,article,public,,2024-05-17 00:00:00,False
po_07260,cr_0117,New Article #7260,article,patron_only,ti_00271,2024-06-28 00:00:00,False
po_07261,cr_0117,Template Download #7261,file,patron_only,ti_00271,2024-06-10 00:00:00,False
po_07262,cr_0117,New Article #7262,article,patron_only,ti_00270,2024-07-02 00:00:00,False
po_07263,cr_0117,WIP Preview #7263,image,patron_only,ti_00270,2024-09-13 00:00:00,False
po_07264,cr_0117,Thoughts on #7264,article,public,,2024-10-01 00:00:00,False
po_07265,cr_0117,Template Download #7265,file,patron_only,ti_00270,2024-12-22 00:00:00,False
po_07266,cr_0117,Thoughts on #7266,article,patron_only,ti_00270,2024-12-08 00:00:00,False
po_07267,cr_0117,Resource Pack #7267,file,public,,2025-01-05 00:00:00,False
po_07268,cr_0117,Final Piece #7268,image,patron_only,ti_00270,2025-02-05 00:00:00,False
po_07269,cr_0117,Final Piece #7269,image,public,,2025-02-18 00:00:00,False
po_07270,cr_0117,Project Files #7270,file,patron_only,ti_00270,2025-04-25 00:00:00,False
po_07271,cr_0117,Update Post #7271,article,patron_only,ti_00270,2025-05-01 00:00:00,False
po_07272,cr_0117,Resource Pack #7272,file,patron_only,ti_00271,2025-05-02 00:00:00,False
po_07273,cr_0117,Update Post #7273,article,patron_only,ti_00271,2025-06-09 00:00:00,False
po_07274,cr_0117,Bonus Content #7274,file,public,,2025-07-03 00:00:00,False
po_07275,cr_0117,Template Download #7275,file,patron_only,ti_00270,2025-08-24 00:00:00,False
po_07276,cr_0117,New Artwork #7276,image,public,,2025-10-07 00:00:00,False
po_07277,cr_0117,Final Piece #7277,image,patron_only,ti_00271,2025-12-03 00:00:00,False
po_07278,cr_0118,New Article #7278,article,patron_only,ti_00273,2024-01-14 00:00:00,False
po_07279,cr_0118,Weekly Newsletter #7279,article,patron_only,ti_00272,2024-01-23 00:00:00,False
po_07280,cr_0118,New Artwork #7280,image,public,,2024-01-23 00:00:00,False
po_07281,cr_0118,Exclusive Sketch #7281,image,public,,2024-02-08 00:00:00,False
po_07282,cr_0118,Bonus Content #7282,audio,public,,2024-02-04 00:00:00,True
po_07283,cr_0118,Exclusive Sketch #7283,image,public,,2024-03-06 00:00:00,False
po_07284,cr_0118,Q&A Session #7284,audio,public,,2024-03-14 00:00:00,False
po_07285,cr_0118,New Artwork #7285,image,patron_only,ti_00273,2024-03-20 00:00:00,False
po_07286,cr_0118,New Article #7286,article,patron_only,ti_00272,2024-03-22 00:00:00,False
po_07287,cr_0118,Monthly Update #7287,audio,public,,2024-03-23 00:00:00,False
po_07288,cr_0118,Weekly Newsletter #7288,article,public,,2024-04-11 00:00:00,False
po_07289,cr_0118,Exclusive Sketch #7289,image,patron_only,ti_00273,2024-04-27 00:00:00,False
po_07290,cr_0118,New Article #7290,article,public,,2024-04-19 00:00:00,False
po_07291,cr_0118,Monthly Update #7291,audio,patron_only,ti_00273,2024-05-20 00:00:00,False
po_07292,cr_0118,Bonus Content #7292,audio,patron_only,ti_00272,2024-05-21 00:00:00,False
po_07293,cr_0118,New Episode #7293,audio,patron_only,ti_00272,2024-05-22 00:00:00,False
po_07294,cr_0118,WIP Preview #7294,image,patron_only,ti_00272,2024-05-10 00:00:00,False
po_07295,cr_0118,Q&A Session #7295,audio,patron_only,ti_00273,2024-06-04 00:00:00,False
po_07296,cr_0118,New Article #7296,article,patron_only,ti_00272,2024-06-05 00:00:00,False
po_07297,cr_0118,New Article #7297,article,patron_only,ti_00273,2024-06-18 00:00:00,False
po_07298,cr_0118,Bonus Content #7298,audio,patron_only,ti_00272,2024-06-06 00:00:00,False
po_07299,cr_0118,Update Post #7299,article,patron_only,ti_00273,2024-06-22 00:00:00,True
po_07300,cr_0118,Weekly Newsletter #7300,article,patron_only,ti_00272,2024-07-11 00:00:00,False
po_07301,cr_0118,Update Post #7301,article,public,,2024-07-20 00:00:00,False
po_07302,cr_0118,Monthly Update #7302,audio,patron_only,ti_00272,2024-07-26 00:00:00,False
po_07303,cr_0118,WIP Preview #7303,image,patron_only,ti_00272,2024-07-16 00:00:00,False
po_07304,cr_0118,Bonus Content #7304,audio,patron_only,ti_00272,2024-07-06 00:00:00,False
po_07305,cr_0118,Monthly Update #7305,audio,patron_only,ti_00273,2024-09-21 00:00:00,False
po_07306,cr_0118,Final Piece #7306,image,patron_only,ti_00272,2024-09-20 00:00:00,False
po_07307,cr_0118,Exclusive Sketch #7307,image,patron_only,ti_00272,2024-10-10 00:00:00,False
po_07308,cr_0118,Q&A Session #7308,audio,patron_only,ti_00272,2024-11-04 00:00:00,False
po_07309,cr_0118,WIP Preview #7309,image,patron_only,ti_00272,2024-11-13 00:00:00,False
po_07310,cr_0118,WIP Preview #7310,image,patron_only,ti_00272,2024-11-19 00:00:00,False
po_07311,cr_0118,New Episode #7311,audio,patron_only,ti_00273,2024-12-07 00:00:00,False
po_07312,cr_0118,WIP Preview #7312,image,patron_only,ti_00272,2024-12-23 00:00:00,False
po_07313,cr_0118,Update Post #7313,article,patron_only,ti_00273,2024-12-19 00:00:00,False
po_07314,cr_0118,Update Post #7314,article,patron_only,ti_00272,2025-01-28 00:00:00,False
po_07315,cr_0118,Weekly Newsletter #7315,article,patron_only,ti_00272,2025-01-02 00:00:00,False
po_07316,cr_0118,Exclusive Sketch #7316,image,patron_only,ti_00272,2025-01-04 00:00:00,False
po_07317,cr_0118,WIP Preview #7317,image,patron_only,ti_00272,2025-02-02 00:00:00,False
po_07318,cr_0118,Bonus Content #7318,audio,public,,2025-02-24 00:00:00,False
po_07319,cr_0118,New Article #7319,article,patron_only,ti_00272,2025-02-16 00:00:00,False
po_07320,cr_0118,Exclusive Sketch #7320,image,public,,2025-03-01 00:00:00,True
po_07321,cr_0118,New Article #7321,article,patron_only,ti_00272,2025-03-10 00:00:00,False
po_07322,cr_0118,New Article #7322,article,patron_only,ti_00272,2025-03-06 00:00:00,False
po_07323,cr_0118,Weekly Newsletter #7323,article,patron_only,ti_00272,2025-03-26 00:00:00,False
po_07324,cr_0118,Bonus Content #7324,audio,patron_only,ti_00273,2025-04-01 00:00:00,False
po_07325,cr_0118,Monthly Update #7325,audio,patron_only,ti_00272,2025-05-06 00:00:00,False
po_07326,cr_0118,Exclusive Sketch #7326,image,patron_only,ti_00272,2025-05-21 00:00:00,False
po_07327,cr_0118,Update Post #7327,article,patron_only,ti_00272,2025-05-13 00:00:00,False
po_07328,cr_0118,Monthly Update #7328,audio,patron_only,ti_00272,2025-06-22 00:00:00,False
po_07329,cr_0118,Thoughts on #7329,article,patron_only,ti_00273,2025-06-14 00:00:00,False
po_07330,cr_0118,Weekly Newsletter #7330,article,patron_only,ti_00272,2025-06-22 00:00:00,False
po_07331,cr_0118,Update Post #7331,article,patron_only,ti_00272,2025-06-11 00:00:00,False
po_07332,cr_0118,New Episode #7332,audio,public,,2025-06-04 00:00:00,False
po_07333,cr_0118,Thoughts on #7333,article,patron_only,ti_00272,2025-06-08 00:00:00,False
po_07334,cr_0118,New Article #7334,article,patron_only,ti_00272,2025-07-07 00:00:00,False
po_07335,cr_0118,Monthly Update #7335,audio,patron_only,ti_00272,2025-07-02 00:00:00,False
po_07336,cr_0118,Monthly Update #7336,audio,patron_only,ti_00272,2025-07-17 00:00:00,False
po_07337,cr_0118,Q&A Session #7337,audio,patron_only,ti_00273,2025-08-03 00:00:00,False
po_07338,cr_0118,New Episode #7338,audio,patron_only,ti_00272,2025-08-26 00:00:00,False
po_07339,cr_0118,Thoughts on #7339,article,public,,2025-09-19 00:00:00,False
po_07340,cr_0118,WIP Preview #7340,image,patron_only,ti_00273,2025-09-11 00:00:00,False
po_07341,cr_0118,Final Piece #7341,image,public,,2025-09-15 00:00:00,False
po_07342,cr_0118,New Artwork #7342,image,patron_only,ti_00273,2025-09-01 00:00:00,False
po_07343,cr_0118,Exclusive Sketch #7343,image,patron_only,ti_00272,2025-10-20 00:00:00,False
po_07344,cr_0118,New Episode #7344,audio,patron_only,ti_00273,2025-10-03 00:00:00,False
po_07345,cr_0118,Weekly Newsletter #7345,article,patron_only,ti_00273,2025-10-21 00:00:00,False
po_07346,cr_0118,Update Post #7346,article,patron_only,ti_00272,2025-10-19 00:00:00,False
po_07347,cr_0118,New Article #7347,article,patron_only,ti_00272,2025-10-04 00:00:00,False
po_07348,cr_0118,Monthly Update #7348,audio,patron_only,ti_00272,2025-11-25 00:00:00,False
po_07349,cr_0118,Update Post #7349,article,patron_only,ti_00272,2025-11-28 00:00:00,False
po_07350,cr_0118,Update Post #7350,article,patron_only,ti_00272,2025-11-21 00:00:00,False
po_07351,cr_0118,Update Post #7351,article,patron_only,ti_00273,2025-11-17 00:00:00,False
po_07352,cr_0118,Exclusive Sketch #7352,image,patron_only,ti_00272,2025-12-14 00:00:00,False
po_07353,cr_0118,Q&A Session #7353,audio,public,,2025-12-26 00:00:00,False
po_07354,cr_0118,New Artwork #7354,image,patron_only,ti_00273,2025-12-16 00:00:00,False
po_07355,cr_0118,Monthly Update #7355,audio,patron_only,ti_00273,2025-12-07 00:00:00,False
po_07356,cr_0118,New Article #7356,article,patron_only,ti_00273,2025-12-16 00:00:00,False
po_07357,cr_0118,Final Piece #7357,image,public,,2025-12-27 00:00:00,False
po_07358,cr_0118,Update Post #7358,article,patron_only,ti_00273,2025-12-07 00:00:00,False
po_07359,cr_0118,Q&A Session #7359,audio,patron_only,ti_00272,2025-12-12 00:00:00,False
po_07360,cr_0119,New Episode #7360,audio,patron_only,ti_00274,2024-01-24 00:00:00,False
po_07361,cr_0119,Weekly Newsletter #7361,article,patron_only,ti_00274,2024-01-05 00:00:00,False
po_07362,cr_0119,Weekly Newsletter #7362,article,patron_only,ti_00274,2024-01-14 00:00:00,False
po_07363,cr_0119,Update Post #7363,article,patron_only,ti_00274,2024-01-04 00:00:00,False
po_07364,cr_0119,Bonus Content #7364,audio,public,,2024-01-20 00:00:00,False
po_07365,cr_0119,New Article #7365,article,patron_only,ti_00274,2024-02-12 00:00:00,False
po_07366,cr_0119,Q&A Session #7366,audio,patron_only,ti_00274,2024-02-04 00:00:00,False
po_07367,cr_0119,Final Piece #7367,image,patron_only,ti_00274,2024-02-26 00:00:00,False
po_07368,cr_0119,New Article #7368,article,patron_only,ti_00274,2024-02-19 00:00:00,False
po_07369,cr_0119,Bonus Content #7369,audio,patron_only,ti_00274,2024-02-18 00:00:00,False
po_07370,cr_0119,Q&A Session #7370,audio,patron_only,ti_00274,2024-02-14 00:00:00,False
po_07371,cr_0119,Exclusive Sketch #7371,image,public,,2024-02-27 00:00:00,False
po_07372,cr_0119,Thoughts on #7372,article,patron_only,ti_00274,2024-03-25 00:00:00,False
po_07373,cr_0119,New Episode #7373,audio,patron_only,ti_00274,2024-03-01 00:00:00,False
po_07374,cr_0119,Exclusive Sketch #7374,image,patron_only,ti_00275,2024-04-28 00:00:00,False
po_07375,cr_0119,Update Post #7375,article,patron_only,ti_00274,2024-05-26 00:00:00,False
po_07376,cr_0119,New Article #7376,article,patron_only,ti_00274,2024-05-28 00:00:00,False
po_07377,cr_0119,Monthly Update #7377,audio,patron_only,ti_00274,2024-05-17 00:00:00,False
po_07378,cr_0119,Weekly Newsletter #7378,article,patron_only,ti_00275,2024-06-04 00:00:00,False
po_07379,cr_0119,Q&A Session #7379,audio,public,,2024-07-19 00:00:00,False
po_07380,cr_0119,New Episode #7380,audio,patron_only,ti_00274,2024-07-24 00:00:00,False
po_07381,cr_0119,Update Post #7381,article,patron_only,ti_00274,2024-07-18 00:00:00,False
po_07382,cr_0119,Bonus Content #7382,audio,patron_only,ti_00275,2024-07-14 00:00:00,False
po_07383,cr_0119,New Article #7383,article,patron_only,ti_00275,2024-07-05 00:00:00,False
po_07384,cr_0119,New Artwork #7384,image,patron_only,ti_00274,2024-07-27 00:00:00,False
po_07385,cr_0119,WIP Preview #7385,image,public,,2024-08-26 00:00:00,False
po_07386,cr_0119,Weekly Newsletter #7386,article,patron_only,ti_00274,2024-08-02 00:00:00,False
po_07387,cr_0119,Thoughts on #7387,article,patron_only,ti_00274,2024-08-10 00:00:00,False
po_07388,cr_0119,Bonus Content #7388,audio,patron_only,ti_00274,2024-08-05 00:00:00,False
po_07389,cr_0119,WIP Preview #7389,image,patron_only,ti_00274,2024-09-16 00:00:00,False
po_07390,cr_0119,Bonus Content #7390,audio,patron_only,ti_00274,2024-09-03 00:00:00,False
po_07391,cr_0119,New Episode #7391,audio,patron_only,ti_00274,2024-10-28 00:00:00,False
po_07392,cr_0119,Q&A Session #7392,audio,patron_only,ti_00275,2024-10-21 00:00:00,False
po_07393,cr_0119,Weekly Newsletter #7393,article,patron_only,ti_00274,2024-11-05 00:00:00,False
po_07394,cr_0119,New Episode #7394,audio,patron_only,ti_00275,2024-12-05 00:00:00,False
po_07395,cr_0119,Q&A Session #7395,audio,public,,2024-12-18 00:00:00,False
po_07396,cr_0119,Monthly Update #7396,audio,patron_only,ti_00275,2024-12-14 00:00:00,False
po_07397,cr_0119,Bonus Content #7397,audio,patron_only,ti_00275,2024-12-22 00:00:00,False
po_07398,cr_0119,New Artwork #7398,image,patron_only,ti_00275,2024-12-01 00:00:00,False
po_07399,cr_0119,Weekly Newsletter #7399,article,patron_only,ti_00275,2024-12-17 00:00:00,False
po_07400,cr_0119,Monthly Update #7400,audio,patron_only,ti_00275,2024-12-23 00:00:00,False
po_07401,cr_0119,Final Piece #7401,image,patron_only,ti_00274,2025-01-07 00:00:00,False
po_07402,cr_0119,WIP Preview #7402,image,patron_only,ti_00274,2025-01-03 00:00:00,False
po_07403,cr_0119,Exclusive Sketch #7403,image,patron_only,ti_00274,2025-02-02 00:00:00,False
po_07404,cr_0119,Final Piece #7404,image,patron_only,ti_00275,2025-02-08 00:00:00,False
po_07405,cr_0119,Bonus Content #7405,audio,patron_only,ti_00275,2025-02-26 00:00:00,False
po_07406,cr_0119,Monthly Update #7406,audio,patron_only,ti_00274,2025-03-18 00:00:00,False
po_07407,cr_0119,Bonus Content #7407,audio,patron_only,ti_00274,2025-03-12 00:00:00,False
po_07408,cr_0119,Monthly Update #7408,audio,patron_only,ti_00274,2025-03-05 00:00:00,False
po_07409,cr_0119,Exclusive Sketch #7409,image,patron_only,ti_00274,2025-04-28 00:00:00,False
po_07410,cr_0119,Final Piece #7410,image,patron_only,ti_00275,2025-05-27 00:00:00,False
po_07411,cr_0119,New Episode #7411,audio,patron_only,ti_00275,2025-05-20 00:00:00,False
po_07412,cr_0119,New Article #7412,article,patron_only,ti_00275,2025-06-02 00:00:00,True
po_07413,cr_0119,Update Post #7413,article,patron_only,ti_00275,2025-06-06 00:00:00,False
po_07414,cr_0119,New Episode #7414,audio,patron_only,ti_00275,2025-06-20 00:00:00,False
po_07415,cr_0119,Weekly Newsletter #7415,article,patron_only,ti_00274,2025-07-23 00:00:00,False
po_07416,cr_0119,Final Piece #7416,image,patron_only,ti_00274,2025-07-16 00:00:00,False
po_07417,cr_0119,New Episode #7417,audio,patron_only,ti_00274,2025-07-23 00:00:00,False
po_07418,cr_0119,Update Post #7418,article,public,,2025-07-21 00:00:00,False
po_07419,cr_0119,Bonus Content #7419,audio,patron_only,ti_00275,2025-08-10 00:00:00,False
po_07420,cr_0119,Exclusive Sketch #7420,image,patron_only,ti_00274,2025-08-22 00:00:00,False
po_07421,cr_0119,Weekly Newsletter #7421,article,patron_only,ti_00275,2025-08-25 00:00:00,False
po_07422,cr_0119,New Episode #7422,audio,patron_only,ti_00274,2025-08-03 00:00:00,False
po_07423,cr_0119,New Article #7423,article,patron_only,ti_00274,2025-09-11 00:00:00,False
po_07424,cr_0119,Final Piece #7424,image,patron_only,ti_00274,2025-10-11 00:00:00,False
po_07425,cr_0119,Monthly Update #7425,audio,patron_only,ti_00275,2025-10-03 00:00:00,False
po_07426,cr_0119,Bonus Content #7426,audio,patron_only,ti_00275,2025-10-18 00:00:00,False
po_07427,cr_0119,Update Post #7427,article,patron_only,ti_00275,2025-11-15 00:00:00,False
po_07428,cr_0119,New Artwork #7428,image,patron_only,ti_00274,2025-11-13 00:00:00,False
po_07429,cr_0119,Final Piece #7429,image,patron_only,ti_00274,2025-11-12 00:00:00,False
po_07430,cr_0119,WIP Preview #7430,image,patron_only,ti_00275,2025-12-23 00:00:00,False
po_07431,cr_0119,New Artwork #7431,image,patron_only,ti_00274,2025-12-13 00:00:00,False
po_07432,cr_0120,Update Post #7432,article,patron_only,ti_00276,2024-02-25 00:00:00,False
po_07433,cr_0120,Special Episode #7433,video,patron_only,ti_00277,2024-02-21 00:00:00,False
po_07434,cr_0120,New Tutorial #7434,video,patron_only,ti_00276,2024-03-22 00:00:00,False
po_07435,cr_0120,Resource Pack #7435,file,patron_only,ti_00276,2024-03-08 00:00:00,False
po_07436,cr_0120,New Tutorial #7436,video,patron_only,ti_00276,2024-03-20 00:00:00,False
po_07437,cr_0120,Thoughts on #7437,article,patron_only,ti_00276,2024-05-28 00:00:00,False
po_07438,cr_0120,New Article #7438,article,patron_only,ti_00276,2024-05-04 00:00:00,False
po_07439,cr_0120,Thoughts on #7439,article,patron_only,ti_00276,2024-06-10 00:00:00,False
po_07440,cr_0120,Weekly Update #7440,video,patron_only,ti_00276,2024-07-15 00:00:00,False
po_07441,cr_0120,Special Episode #7441,video,patron_only,ti_00277,2024-07-21 00:00:00,False
po_07442,cr_0120,Project Files #7442,file,patron_only,ti_00276,2024-08-14 00:00:00,False
po_07443,cr_0120,Update Post #7443,article,patron_only,ti_00277,2024-09-27 00:00:00,False
po_07444,cr_0120,Project Files #7444,file,patron_only,ti_00276,2024-10-01 00:00:00,False
po_07445,cr_0120,Template Download #7445,file,patron_only,ti_00276,2024-10-27 00:00:00,False
po_07446,cr_0120,Resource Pack #7446,file,patron_only,ti_00276,2024-10-28 00:00:00,False
po_07447,cr_0120,New Article #7447,article,patron_only,ti_00277,2024-11-23 00:00:00,False
po_07448,cr_0120,Update Post #7448,article,patron_only,ti_00276,2024-11-17 00:00:00,False
po_07449,cr_0120,Project Files #7449,file,patron_only,ti_00277,2025-01-10 00:00:00,False
po_07450,cr_0120,Resource Pack #7450,file,patron_only,ti_00277,2025-02-21 00:00:00,False
po_07451,cr_0120,Project Files #7451,file,patron_only,ti_00277,2025-02-15 00:00:00,False
po_07452,cr_0120,Thoughts on #7452,article,patron_only,ti_00277,2025-02-27 00:00:00,False
po_07453,cr_0120,Weekly Update #7453,video,patron_only,ti_00276,2025-04-10 00:00:00,False
po_07454,cr_0120,Project Files #7454,file,patron_only,ti_00276,2025-04-03 00:00:00,False
po_07455,cr_0120,Thoughts on #7455,article,patron_only,ti_00277,2025-04-11 00:00:00,False
po_07456,cr_0120,Special Episode #7456,video,patron_only,ti_00277,2025-04-15 00:00:00,False
po_07457,cr_0120,Weekly Newsletter #7457,article,public,,2025-04-26 00:00:00,False
po_07458,cr_0120,Template Download #7458,file,patron_only,ti_00277,2025-05-21 00:00:00,False
po_07459,cr_0120,Update Post #7459,article,patron_only,ti_00276,2025-05-12 00:00:00,False
po_07460,cr_0120,Thoughts on #7460,article,public,,2025-05-09 00:00:00,False
po_07461,cr_0120,Weekly Update #7461,video,patron_only,ti_00276,2025-07-25 00:00:00,False
po_07462,cr_0120,Behind the Scenes #7462,video,patron_only,ti_00276,2025-08-23 00:00:00,False
po_07463,cr_0120,Bonus Content #7463,file,patron_only,ti_00277,2025-09-12 00:00:00,False
po_07464,cr_0120,Weekly Newsletter #7464,article,patron_only,ti_00277,2025-09-18 00:00:00,False
po_07465,cr_0120,Behind the Scenes #7465,video,patron_only,ti_00277,2025-10-15 00:00:00,False
po_07466,cr_0120,Thoughts on #7466,article,patron_only,ti_00276,2025-10-13 00:00:00,False
po_07467,cr_0120,New Tutorial #7467,video,patron_only,ti_00277,2025-12-12 00:00:00,False
po_07468,cr_0120,Thoughts on #7468,article,patron_only,ti_00276,2025-12-17 00:00:00,False
po_07469,cr_0120,Template Download #7469,file,patron_only,ti_00277,2025-12-08 00:00:00,False
po_07470,cr_0120,Bonus Content #7470,file,patron_only,ti_00277,2025-12-21 00:00:00,False
po_07471,cr_0120,Weekly Newsletter #7471,article,patron_only,ti_00276,2025-12-10 00:00:00,False
po_07472,cr_0121,Update Post #7472,article,patron_only,ti_00278,2024-03-25 00:00:00,False
po_07473,cr_0121,Weekly Update #7473,video,public,,2024-03-27 00:00:00,False
po_07474,cr_0121,Behind the Scenes #7474,video,patron_only,ti_00278,2024-04-09 00:00:00,False
po_07475,cr_0121,Update Post #7475,article,public,,2024-04-05 00:00:00,False
po_07476,cr_0121,Update Post #7476,article,public,,2024-04-28 00:00:00,False
po_07477,cr_0121,Resource Pack #7477,file,patron_only,ti_00279,2024-05-12 00:00:00,False
po_07478,cr_0121,Thoughts on #7478,article,patron_only,ti_00278,2024-05-28 00:00:00,False
po_07479,cr_0121,Weekly Newsletter #7479,article,patron_only,ti_00278,2024-07-03 00:00:00,False
po_07480,cr_0121,Thoughts on #7480,article,patron_only,ti_00278,2024-07-24 00:00:00,False
po_07481,cr_0121,Weekly Update #7481,video,patron_only,ti_00278,2024-09-04 00:00:00,False
po_07482,cr_0121,Project Files #7482,file,patron_only,ti_00278,2024-11-16 00:00:00,False
po_07483,cr_0121,Project Files #7483,file,public,,2024-11-24 00:00:00,False
po_07484,cr_0121,Weekly Newsletter #7484,article,patron_only,ti_00279,2024-12-15 00:00:00,False
po_07485,cr_0121,New Tutorial #7485,video,public,,2024-12-11 00:00:00,False
po_07486,cr_0121,Special Episode #7486,video,patron_only,ti_00278,2025-01-06 00:00:00,False
po_07487,cr_0121,Thoughts on #7487,article,patron_only,ti_00278,2025-02-02 00:00:00,False
po_07488,cr_0121,Bonus Content #7488,file,patron_only,ti_00278,2025-03-02 00:00:00,False
po_07489,cr_0121,New Article #7489,article,patron_only,ti_00278,2025-06-15 00:00:00,False
po_07490,cr_0121,Bonus Content #7490,file,patron_only,ti_00278,2025-06-13 00:00:00,False
po_07491,cr_0121,Bonus Content #7491,file,patron_only,ti_00278,2025-06-17 00:00:00,False
po_07492,cr_0121,Bonus Content #7492,file,public,,2025-07-26 00:00:00,False
po_07493,cr_0121,Weekly Newsletter #7493,article,patron_only,ti_00278,2025-07-06 00:00:00,False
po_07494,cr_0121,Weekly Newsletter #7494,article,patron_only,ti_00279,2025-09-16 00:00:00,False
po_07495,cr_0121,Bonus Content #7495,file,patron_only,ti_00278,2025-12-15 00:00:00,False
po_07496,cr_0121,Resource Pack #7496,file,patron_only,ti_00278,2025-12-28 00:00:00,False
po_07497,cr_0121,Behind the Scenes #7497,video,public,,2025-12-04 00:00:00,False
po_07498,cr_0122,New Article #7498,article,patron_only,ti_00281,2024-01-01 00:00:00,False
po_07499,cr_0122,Final Piece #7499,image,patron_only,ti_00280,2024-01-24 00:00:00,False
po_07500,cr_0122,Bonus Content #7500,audio,patron_only,ti_00280,2024-01-13 00:00:00,False
po_07501,cr_0122,Update Post #7501,article,patron_only,ti_00281,2024-01-12 00:00:00,False
po_07502,cr_0122,Bonus Content #7502,audio,public,,2024-01-16 00:00:00,False
po_07503,cr_0122,Weekly Newsletter #7503,article,patron_only,ti_00280,2024-02-24 00:00:00,False
po_07504,cr_0122,Weekly Newsletter #7504,article,public,,2024-02-19 00:00:00,False
po_07505,cr_0122,Bonus Content #7505,audio,public,,2024-02-06 00:00:00,False
po_07506,cr_0122,Thoughts on #7506,article,patron_only,ti_00281,2024-02-01 00:00:00,False
po_07507,cr_0122,New Episode #7507,audio,patron_only,ti_00280,2024-03-05 00:00:00,False
po_07508,cr_0122,Bonus Content #7508,audio,patron_only,ti_00280,2024-03-26 00:00:00,False
po_07509,cr_0122,Final Piece #7509,image,patron_only,ti_00280,2024-03-27 00:00:00,False
po_07510,cr_0122,Final Piece #7510,image,patron_only,ti_00280,2024-03-12 00:00:00,False
po_07511,cr_0122,New Episode #7511,audio,patron_only,ti_00280,2024-03-11 00:00:00,False
po_07512,cr_0122,New Artwork #7512,image,patron_only,ti_00281,2024-04-13 00:00:00,False
po_07513,cr_0122,Update Post #7513,article,patron_only,ti_00281,2024-04-04 00:00:00,False
po_07514,cr_0122,Update Post #7514,article,public,,2024-05-19 00:00:00,True
